HW,CIN,COUT,KERNEL_SIZE,STRIDES,SCALED_FREQ
39,128,128,3,2,0.0003333333333333333
9,320,320,5,1,0.0003333333333333333
32,80,80,7,1,0.0003333333333333333
62,40,40,5,1,0.0003333333333333333
13,184,184,3,1,0.0003333333333333333
6,664,664,5,1,0.0003333333333333333
17,376,376,5,2,0.0003333333333333333
20,128,128,7,1,0.0003333333333333333
52,104,104,5,2,0.0003333333333333333
53,80,80,3,2,0.0003333333333333333
20,304,304,7,2,0.0003333333333333333
48,56,56,7,1,0.0003333333333333333
39,72,72,7,1,0.0003333333333333333
23,104,104,3,1,0.0003333333333333333
14,176,176,3,1,0.0003333333333333333
45,112,112,3,2,0.0003333333333333333
62,40,40,5,1,0.0003333333333333333
7,512,512,3,1,0.0003333333333333333
28,80,80,3,1,0.0003333333333333333
5,600,600,5,1,0.0003333333333333333
40,136,136,3,2,0.0003333333333333333
60,40,40,5,1,0.0003333333333333333
5,432,432,3,1,0.0003333333333333333
43,80,80,3,2,0.0003333333333333333
63,32,32,7,1,0.0003333333333333333
23,96,96,3,1,0.0003333333333333333
9,288,288,3,1,0.0003333333333333333
35,80,80,7,1,0.0003333333333333333
17,632,632,7,2,0.0003333333333333333
41,64,64,5,1,0.0003333333333333333
60,40,40,5,1,0.0003333333333333333
15,128,128,3,1,0.0003333333333333333
31,88,88,7,1,0.0003333333333333333
61,40,40,5,1,0.0003333333333333333
51,48,48,7,1,0.0003333333333333333
52,48,48,3,1,0.0003333333333333333
28,88,88,3,1,0.0003333333333333333
5,640,640,5,1,0.0003333333333333333
35,72,72,5,1,0.0003333333333333333
24,112,112,5,1,0.0003333333333333333
49,56,56,7,1,0.0003333333333333333
25,256,256,7,2,0.0003333333333333333
29,128,128,3,2,0.0003333333333333333
33,72,72,5,1,0.0003333333333333333
10,440,440,3,2,0.0003333333333333333
33,176,176,3,2,0.0003333333333333333
5,432,432,7,1,0.0003333333333333333
57,40,40,5,1,0.0003333333333333333
38,136,136,3,2,0.0003333333333333333
6,448,448,3,1,0.0003333333333333333
10,216,216,3,1,0.0003333333333333333
12,584,584,5,2,0.0003333333333333333
21,168,168,3,2,0.0003333333333333333
64,32,32,7,1,0.0003333333333333333
34,72,72,5,1,0.0003333333333333333
24,232,232,3,2,0.0003333333333333333
47,136,136,7,2,0.0003333333333333333
57,40,40,3,1,0.0003333333333333333
15,160,160,7,1,0.0003333333333333333
42,120,120,3,2,0.0003333333333333333
29,248,248,5,2,0.0003333333333333333
19,136,136,7,1,0.0003333333333333333
41,64,64,7,1,0.0003333333333333333
54,48,48,5,1,0.0003333333333333333
43,64,64,7,1,0.0003333333333333333
15,376,376,3,2,0.0003333333333333333
48,104,104,3,2,0.0003333333333333333
39,56,56,3,1,0.0003333333333333333
26,240,240,5,2,0.0003333333333333333
57,64,64,3,2,0.0003333333333333333
51,120,120,7,2,0.0003333333333333333
58,88,88,7,2,0.0003333333333333333
57,96,96,7,2,0.0003333333333333333
4,664,664,7,1,0.0003333333333333333
20,96,96,3,1,0.0003333333333333333
58,40,40,3,1,0.0003333333333333333
37,152,152,3,2,0.0003333333333333333
51,96,96,5,2,0.0003333333333333333
11,528,528,3,2,0.0003333333333333333
21,120,120,7,1,0.0003333333333333333
34,64,64,3,1,0.0003333333333333333
54,120,120,7,2,0.0003333333333333333
43,56,56,5,1,0.0003333333333333333
24,136,136,3,1,0.0003333333333333333
51,48,48,5,1,0.0003333333333333333
20,248,248,3,2,0.0003333333333333333
26,96,96,7,1,0.0003333333333333333
5,448,448,3,1,0.0003333333333333333
61,40,40,7,1,0.0003333333333333333
61,40,40,7,1,0.0003333333333333333
57,64,64,5,2,0.0003333333333333333
17,200,200,3,1,0.0003333333333333333
47,112,112,3,2,0.0003333333333333333
4,568,568,7,1,0.0003333333333333333
32,88,88,7,1,0.0003333333333333333
62,40,40,7,1,0.0003333333333333333
6,416,416,7,1,0.0003333333333333333
64,48,48,7,2,0.0003333333333333333
49,96,96,5,2,0.0003333333333333333
48,64,64,3,2,0.0003333333333333333
37,160,160,5,2,0.0003333333333333333
17,120,120,3,1,0.0003333333333333333
16,424,424,5,2,0.0003333333333333333
24,232,232,3,2,0.0003333333333333333
50,88,88,3,2,0.0003333333333333333
28,72,72,3,1,0.0003333333333333333
4,552,552,7,1,0.0003333333333333333
37,72,72,7,1,0.0003333333333333333
5,592,592,5,1,0.0003333333333333333
62,72,72,7,2,0.0003333333333333333
29,144,144,3,2,0.0003333333333333333
61,80,80,7,2,0.0003333333333333333
10,232,232,3,1,0.0003333333333333333
55,96,96,5,2,0.0003333333333333333
5,424,424,7,1,0.0003333333333333333
14,352,352,3,2,0.0003333333333333333
34,72,72,3,1,0.0003333333333333333
42,64,64,3,1,0.0003333333333333333
8,368,368,5,1,0.0003333333333333333
27,200,200,3,2,0.0003333333333333333
13,264,264,3,1,0.0003333333333333333
50,48,48,5,1,0.0003333333333333333
29,200,200,5,2,0.0003333333333333333
14,192,192,5,1,0.0003333333333333333
35,176,176,5,2,0.0003333333333333333
57,64,64,3,2,0.0003333333333333333
60,48,48,3,2,0.0003333333333333333
6,696,696,5,1,0.0003333333333333333
6,416,416,5,1,0.0003333333333333333
17,152,152,7,1,0.0003333333333333333
5,584,584,3,1,0.0003333333333333333
53,48,48,7,1,0.0003333333333333333
19,136,136,7,1,0.0003333333333333333
8,360,360,3,1,0.0003333333333333333
10,704,704,7,2,0.0003333333333333333
5,496,496,3,1,0.0003333333333333333
47,104,104,3,2,0.0003333333333333333
23,272,272,5,2,0.0003333333333333333
47,56,56,5,1,0.0003333333333333333
46,56,56,7,1,0.0003333333333333333
17,408,408,5,2,0.0003333333333333333
19,136,136,5,1,0.0003333333333333333
32,152,152,3,2,0.0003333333333333333
48,56,56,3,1,0.0003333333333333333
32,192,192,7,2,0.0003333333333333333
55,72,72,3,2,0.0003333333333333333
49,48,48,7,1,0.0003333333333333333
52,72,72,3,2,0.0003333333333333333
40,152,152,5,2,0.0003333333333333333
62,40,40,7,1,0.0003333333333333333
17,152,152,5,1,0.0003333333333333333
6,352,352,7,1,0.0003333333333333333
53,48,48,5,1,0.0003333333333333333
47,56,56,3,1,0.0003333333333333333
17,152,152,7,1,0.0003333333333333333
37,72,72,7,1,0.0003333333333333333
5,480,480,3,1,0.0003333333333333333
53,48,48,5,1,0.0003333333333333333
19,296,296,3,2,0.0003333333333333333
21,120,120,5,1,0.0003333333333333333
21,96,96,3,1,0.0003333333333333333
13,448,448,5,2,0.0003333333333333333
43,160,160,7,2,0.0003333333333333333
21,128,128,7,1,0.0003333333333333333
20,336,336,7,2,0.0003333333333333333
16,328,328,3,2,0.0003333333333333333
28,96,96,3,1,0.0003333333333333333
17,128,128,7,1,0.0003333333333333333
54,104,104,7,2,0.0003333333333333333
46,144,144,7,2,0.0003333333333333333
28,224,224,5,2,0.0003333333333333333
6,448,448,5,1,0.0003333333333333333
17,320,320,5,2,0.0003333333333333333
15,424,424,7,2,0.0003333333333333333
15,336,336,3,2,0.0003333333333333333
22,120,120,5,1,0.0003333333333333333
26,312,312,7,2,0.0003333333333333333
14,336,336,3,2,0.0003333333333333333
56,64,64,3,2,0.0003333333333333333
54,80,80,5,2,0.0003333333333333333
15,416,416,5,2,0.0003333333333333333
16,432,432,7,2,0.0003333333333333333
51,112,112,5,2,0.0003333333333333333
55,72,72,3,2,0.0003333333333333333
37,80,80,3,1,0.0003333333333333333
46,136,136,7,2,0.0003333333333333333
41,96,96,3,2,0.0003333333333333333
35,176,176,7,2,0.0003333333333333333
14,672,672,7,2,0.0003333333333333333
38,56,56,3,1,0.0003333333333333333
35,160,160,5,2,0.0003333333333333333
45,56,56,7,1,0.0003333333333333333
38,136,136,3,2,0.0003333333333333333
56,72,72,3,2,0.0003333333333333333
15,152,152,3,1,0.0003333333333333333
55,64,64,3,2,0.0003333333333333333
21,96,96,3,1,0.0003333333333333333
55,112,112,7,2,0.0003333333333333333
30,200,200,3,2,0.0003333333333333333
51,104,104,5,2,0.0003333333333333333
21,248,248,3,2,0.0003333333333333333
34,72,72,5,1,0.0003333333333333333
8,400,400,3,1,0.0003333333333333333
5,432,432,7,1,0.0003333333333333333
38,64,64,7,1,0.0003333333333333333
39,144,144,3,2,0.0003333333333333333
28,96,96,7,1,0.0003333333333333333
52,104,104,5,2,0.0003333333333333333
54,80,80,3,2,0.0003333333333333333
36,168,168,7,2,0.0003333333333333333
20,128,128,7,1,0.0003333333333333333
28,96,96,7,1,0.0003333333333333333
52,48,48,7,1,0.0003333333333333333
56,48,48,7,1,0.0003333333333333333
8,296,296,7,1,0.0003333333333333333
38,152,152,3,2,0.0003333333333333333
62,40,40,5,1,0.0003333333333333333
36,64,64,5,1,0.0003333333333333333
17,144,144,7,1,0.0003333333333333333
18,120,120,3,1,0.0003333333333333333
41,152,152,7,2,0.0003333333333333333
61,40,40,5,1,0.0003333333333333333
35,176,176,5,2,0.0003333333333333333
20,128,128,5,1,0.0003333333333333333
47,104,104,3,2,0.0003333333333333333
63,40,40,5,1,0.0003333333333333333
15,136,136,3,1,0.0003333333333333333
7,304,304,7,1,0.0003333333333333333
13,176,176,3,1,0.0003333333333333333
9,288,288,3,1,0.0003333333333333333
42,64,64,3,1,0.0003333333333333333
12,232,232,5,1,0.0003333333333333333
33,192,192,5,2,0.0003333333333333333
50,48,48,3,1,0.0003333333333333333
44,144,144,7,2,0.0003333333333333333
54,104,104,7,2,0.0003333333333333333
16,176,176,5,1,0.0003333333333333333
62,40,40,7,1,0.0003333333333333333
61,80,80,7,2,0.0003333333333333333
5,480,480,3,1,0.0003333333333333333
5,472,472,3,1,0.0003333333333333333
34,72,72,5,1,0.0003333333333333333
5,648,648,5,1,0.0003333333333333333
38,112,112,3,2,0.0003333333333333333
28,224,224,7,2,0.0003333333333333333
35,176,176,7,2,0.0003333333333333333
6,360,360,3,1,0.0003333333333333333
50,48,48,7,1,0.0003333333333333333
5,456,456,7,1,0.0003333333333333333
53,48,48,5,1,0.0003333333333333333
21,128,128,7,1,0.0003333333333333333
47,56,56,3,1,0.0003333333333333333
49,48,48,5,1,0.0003333333333333333
42,56,56,5,1,0.0003333333333333333
57,80,80,5,2,0.0003333333333333333
18,120,120,3,1,0.0003333333333333333
4,672,672,5,1,0.0003333333333333333
61,40,40,5,1,0.0003333333333333333
53,48,48,7,1,0.0003333333333333333
17,336,336,7,2,0.0003333333333333333
40,72,72,7,1,0.0003333333333333333
13,200,200,7,1,0.0003333333333333333
18,120,120,3,1,0.0003333333333333333
61,80,80,7,2,0.0003333333333333333
50,104,104,3,2,0.0003333333333333333
10,200,200,7,1,0.0003333333333333333
5,608,608,3,1,0.0003333333333333333
48,56,56,5,1,0.0003333333333333333
7,624,624,5,1,0.0003333333333333333
19,128,128,5,1,0.0003333333333333333
38,160,160,3,2,0.0003333333333333333
14,152,152,3,1,0.0003333333333333333
15,344,344,3,2,0.0003333333333333333
8,360,360,3,1,0.0003333333333333333
37,72,72,7,1,0.0003333333333333333
11,224,224,7,1,0.0003333333333333333
56,40,40,5,1,0.0003333333333333333
43,64,64,3,1,0.0003333333333333333
63,40,40,7,1,0.0003333333333333333
31,80,80,7,1,0.0003333333333333333
16,152,152,3,1,0.0003333333333333333
63,48,48,5,2,0.0003333333333333333
63,48,48,5,2,0.0003333333333333333
29,240,240,7,2,0.0003333333333333333
21,128,128,7,1,0.0003333333333333333
13,176,176,3,1,0.0003333333333333333
24,96,96,3,1,0.0003333333333333333
30,80,80,3,1,0.0003333333333333333
23,112,112,5,1,0.0003333333333333333
43,120,120,3,2,0.0003333333333333333
58,64,64,3,2,0.0003333333333333333
46,48,48,3,1,0.0003333333333333333
5,696,696,7,2,0.0003333333333333333
17,152,152,7,1,0.0003333333333333333
14,392,392,3,2,0.0003333333333333333
59,40,40,7,1,0.0003333333333333333
8,272,272,7,1,0.0003333333333333333
15,176,176,5,1,0.0003333333333333333
5,496,496,3,1,0.0003333333333333333
39,64,64,5,1,0.0003333333333333333
9,296,296,7,1,0.0003333333333333333
59,88,88,7,2,0.0003333333333333333
33,80,80,3,1,0.0003333333333333333
5,512,512,3,1,0.0003333333333333333
33,72,72,5,1,0.0003333333333333333
42,104,104,3,2,0.0003333333333333333
14,552,552,5,2,0.0003333333333333333
33,176,176,5,2,0.0003333333333333333
31,216,216,5,2,0.0003333333333333333
52,48,48,3,1,0.0003333333333333333
38,72,72,7,1,0.0003333333333333333
42,56,56,3,1,0.0003333333333333333
57,40,40,5,1,0.0003333333333333333
22,280,280,7,2,0.0003333333333333333
34,80,80,7,1,0.0003333333333333333
57,40,40,3,1,0.0003333333333333333
19,416,416,7,2,0.0003333333333333333
7,456,456,3,1,0.0003333333333333333
52,48,48,7,1,0.0003333333333333333
17,328,328,7,2,0.0003333333333333333
43,128,128,3,2,0.0003333333333333333
53,48,48,7,1,0.0003333333333333333
50,48,48,3,1,0.0003333333333333333
19,144,144,7,1,0.0003333333333333333
4,600,600,7,1,0.0003333333333333333
57,80,80,5,2,0.0003333333333333333
17,320,320,3,2,0.0003333333333333333
17,160,160,5,1,0.0003333333333333333
48,56,56,7,1,0.0003333333333333333
27,80,80,3,1,0.0003333333333333333
44,56,56,5,1,0.0003333333333333333
26,72,72,3,1,0.0003333333333333333
20,360,360,5,2,0.0003333333333333333
49,56,56,7,1,0.0003333333333333333
63,40,40,5,1,0.0003333333333333333
12,640,640,5,2,0.0003333333333333333
47,136,136,7,2,0.0003333333333333333
55,72,72,3,2,0.0003333333333333333
57,104,104,7,2,0.0003333333333333333
46,104,104,5,2,0.0003333333333333333
7,344,344,3,1,0.0003333333333333333
28,184,184,5,2,0.0003333333333333333
23,256,256,7,2,0.0003333333333333333
51,48,48,7,1,0.0003333333333333333
17,152,152,7,1,0.0003333333333333333
62,48,48,5,2,0.0003333333333333333
60,56,56,3,2,0.0003333333333333333
25,96,96,5,1,0.0003333333333333333
47,96,96,3,2,0.0003333333333333333
27,128,128,3,2,0.0003333333333333333
16,352,352,5,2,0.0003333333333333333
39,152,152,3,2,0.0003333333333333333
30,80,80,5,1,0.0003333333333333333
49,48,48,5,1,0.0003333333333333333
11,216,216,3,1,0.0003333333333333333
28,88,88,7,1,0.0003333333333333333
61,40,40,5,1,0.0003333333333333333
39,64,64,5,1,0.0003333333333333333
42,64,64,5,1,0.0003333333333333333
13,656,656,5,2,0.0003333333333333333
11,208,208,3,1,0.0003333333333333333
11,632,632,5,2,0.0003333333333333333
13,440,440,5,2,0.0003333333333333333
35,72,72,7,1,0.0003333333333333333
10,224,224,7,1,0.0003333333333333333
16,128,128,3,1,0.0003333333333333333
54,48,48,7,1,0.0003333333333333333
32,88,88,7,1,0.0003333333333333333
5,496,496,3,1,0.0003333333333333333
35,144,144,3,2,0.0003333333333333333
5,440,440,3,1,0.0003333333333333333
28,88,88,5,1,0.0003333333333333333
42,160,160,7,2,0.0003333333333333333
47,56,56,7,1,0.0003333333333333333
49,96,96,3,2,0.0003333333333333333
5,600,600,7,1,0.0003333333333333333
30,88,88,7,1,0.0003333333333333333
34,168,168,5,2,0.0003333333333333333
63,40,40,3,1,0.0003333333333333333
64,48,48,7,2,0.0003333333333333333
51,48,48,3,1,0.0003333333333333333
56,80,80,5,2,0.0003333333333333333
5,456,456,3,1,0.0003333333333333333
61,40,40,7,1,0.0003333333333333333
21,120,120,5,1,0.0003333333333333333
43,56,56,3,1,0.0003333333333333333
54,120,120,7,2,0.0003333333333333333
13,160,160,3,1,0.0003333333333333333
6,424,424,7,1,0.0003333333333333333
18,352,352,5,2,0.0003333333333333333
50,112,112,5,2,0.0003333333333333333
29,72,72,3,1,0.0003333333333333333
13,320,320,3,2,0.0003333333333333333
28,72,72,3,1,0.0003333333333333333
11,240,240,3,1,0.0003333333333333333
50,112,112,5,2,0.0003333333333333333
19,304,304,3,2,0.0003333333333333333
43,112,112,3,2,0.0003333333333333333
5,488,488,3,1,0.0003333333333333333
29,208,208,3,2,0.0003333333333333333
13,176,176,7,1,0.0003333333333333333
33,72,72,5,1,0.0003333333333333333
15,376,376,5,2,0.0003333333333333333
36,80,80,3,1,0.0003333333333333333
24,248,248,3,2,0.0003333333333333333
59,40,40,5,1,0.0003333333333333333
15,656,656,5,2,0.0003333333333333333
62,56,56,5,2,0.0003333333333333333
17,328,328,5,2,0.0003333333333333333
40,128,128,3,2,0.0003333333333333333
27,240,240,3,2,0.0003333333333333333
14,400,400,5,2,0.0003333333333333333
24,88,88,3,1,0.0003333333333333333
11,384,384,3,2,0.0003333333333333333
8,432,432,3,1,0.0003333333333333333
61,72,72,5,2,0.0003333333333333333
61,40,40,5,1,0.0003333333333333333
10,352,352,3,2,0.0003333333333333333
28,80,80,3,1,0.0003333333333333333
62,40,40,7,1,0.0003333333333333333
59,72,72,5,2,0.0003333333333333333
56,80,80,5,2,0.0003333333333333333
55,40,40,7,1,0.0003333333333333333
38,72,72,7,1,0.0003333333333333333
61,48,48,3,2,0.0003333333333333333
19,272,272,3,2,0.0003333333333333333
51,88,88,5,2,0.0003333333333333333
13,200,200,7,1,0.0003333333333333333
29,72,72,3,1,0.0003333333333333333
11,224,224,3,1,0.0003333333333333333
47,56,56,7,1,0.0003333333333333333
55,48,48,5,1,0.0003333333333333333
15,128,128,3,1,0.0003333333333333333
18,280,280,3,2,0.0003333333333333333
13,240,240,5,1,0.0003333333333333333
63,48,48,5,2,0.0003333333333333333
10,288,288,3,1,0.0003333333333333333
5,544,544,3,1,0.0003333333333333333
33,64,64,3,1,0.0003333333333333333
36,72,72,3,1,0.0003333333333333333
40,64,64,7,1,0.0003333333333333333
26,248,248,5,2,0.0003333333333333333
35,80,80,7,1,0.0003333333333333333
58,40,40,5,1,0.0003333333333333333
61,40,40,7,1,0.0003333333333333333
5,424,424,3,1,0.0003333333333333333
62,72,72,7,2,0.0003333333333333333
24,248,248,3,2,0.0003333333333333333
15,336,336,3,2,0.0003333333333333333
5,560,560,5,1,0.0003333333333333333
21,120,120,7,1,0.0003333333333333333
57,96,96,7,2,0.0003333333333333333
44,112,112,3,2,0.0003333333333333333
55,48,48,5,1,0.0003333333333333333
39,64,64,3,1,0.0003333333333333333
58,88,88,7,2,0.0003333333333333333
47,96,96,3,2,0.0003333333333333333
23,256,256,7,2,0.0003333333333333333
61,40,40,5,1,0.0003333333333333333
15,168,168,7,1,0.0003333333333333333
15,192,192,3,1,0.0003333333333333333
15,336,336,3,2,0.0003333333333333333
33,88,88,7,1,0.0003333333333333333
9,304,304,3,1,0.0003333333333333333
62,56,56,5,2,0.0003333333333333333
49,88,88,3,2,0.0003333333333333333
63,40,40,3,1,0.0003333333333333333
46,120,120,5,2,0.0003333333333333333
32,176,176,5,2,0.0003333333333333333
32,80,80,5,1,0.0003333333333333333
59,40,40,5,1,0.0003333333333333333
22,112,112,3,1,0.0003333333333333333
38,144,144,3,2,0.0003333333333333333
45,120,120,3,2,0.0003333333333333333
49,48,48,5,1,0.0003333333333333333
51,48,48,7,1,0.0003333333333333333
44,56,56,3,1,0.0003333333333333333
54,48,48,7,1,0.0003333333333333333
31,80,80,5,1,0.0003333333333333333
50,104,104,5,2,0.0003333333333333333
46,56,56,7,1,0.0003333333333333333
25,96,96,5,1,0.0003333333333333333
63,48,48,5,2,0.0003333333333333333
57,72,72,5,2,0.0003333333333333333
57,40,40,5,1,0.0003333333333333333
30,96,96,7,1,0.0003333333333333333
4,584,584,7,1,0.0003333333333333333
55,48,48,7,1,0.0003333333333333333
46,56,56,7,1,0.0003333333333333333
32,176,176,3,2,0.0003333333333333333
12,208,208,3,1,0.0003333333333333333
34,80,80,3,1,0.0003333333333333333
13,688,688,7,2,0.0003333333333333333
31,88,88,7,1,0.0003333333333333333
22,264,264,7,2,0.0003333333333333333
11,400,400,3,2,0.0003333333333333333
53,88,88,3,2,0.0003333333333333333
26,104,104,7,1,0.0003333333333333333
61,56,56,5,2,0.0003333333333333333
31,80,80,3,1,0.0003333333333333333
54,80,80,5,2,0.0003333333333333333
41,64,64,3,1,0.0003333333333333333
45,112,112,3,2,0.0003333333333333333
17,368,368,5,2,0.0003333333333333333
44,56,56,7,1,0.0003333333333333333
17,152,152,5,1,0.0003333333333333333
5,536,536,3,1,0.0003333333333333333
25,288,288,7,2,0.0003333333333333333
7,384,384,5,1,0.0003333333333333333
62,40,40,5,1,0.0003333333333333333
17,312,312,5,2,0.0003333333333333333
24,272,272,5,2,0.0003333333333333333
42,152,152,7,2,0.0003333333333333333
38,72,72,7,1,0.0003333333333333333
52,120,120,7,2,0.0003333333333333333
39,64,64,5,1,0.0003333333333333333
48,48,48,7,1,0.0003333333333333333
29,80,80,3,1,0.0003333333333333333
35,88,88,3,1,0.0003333333333333333
25,264,264,5,2,0.0003333333333333333
51,96,96,5,2,0.0003333333333333333
16,168,168,7,1,0.0003333333333333333
58,88,88,7,2,0.0003333333333333333
47,104,104,5,2,0.0003333333333333333
56,48,48,5,1,0.0003333333333333333
48,136,136,7,2,0.0003333333333333333
27,104,104,7,1,0.0003333333333333333
38,64,64,3,1,0.0003333333333333333
11,248,248,7,1,0.0003333333333333333
54,40,40,7,1,0.0003333333333333333
51,48,48,5,1,0.0003333333333333333
49,48,48,3,1,0.0003333333333333333
55,40,40,7,1,0.0003333333333333333
21,120,120,5,1,0.0003333333333333333
43,56,56,7,1,0.0003333333333333333
6,440,440,5,1,0.0003333333333333333
30,80,80,3,1,0.0003333333333333333
49,136,136,7,2,0.0003333333333333333
40,72,72,7,1,0.0003333333333333333
37,128,128,3,2,0.0003333333333333333
26,224,224,3,2,0.0003333333333333333
29,80,80,7,1,0.0003333333333333333
59,40,40,7,1,0.0003333333333333333
51,48,48,3,1,0.0003333333333333333
8,600,600,5,2,0.0003333333333333333
51,48,48,3,1,0.0003333333333333333
47,56,56,5,1,0.0003333333333333333
4,648,648,5,1,0.0003333333333333333
5,584,584,5,1,0.0003333333333333333
45,136,136,7,2,0.0003333333333333333
10,248,248,3,1,0.0003333333333333333
19,136,136,7,1,0.0003333333333333333
42,128,128,3,2,0.0003333333333333333
25,88,88,3,1,0.0003333333333333333
22,128,128,7,1,0.0003333333333333333
38,72,72,3,1,0.0003333333333333333
5,472,472,7,1,0.0003333333333333333
39,128,128,3,2,0.0003333333333333333
47,96,96,3,2,0.0003333333333333333
47,120,120,5,2,0.0003333333333333333
5,712,712,5,1,0.0003333333333333333
57,40,40,5,1,0.0003333333333333333
22,96,96,3,1,0.0003333333333333333
56,80,80,5,2,0.0003333333333333333
17,112,112,3,1,0.0003333333333333333
50,48,48,3,1,0.0003333333333333333
18,304,304,3,2,0.0003333333333333333
56,96,96,7,2,0.0003333333333333333
60,64,64,5,2,0.0003333333333333333
25,232,232,5,2,0.0003333333333333333
32,72,72,3,1,0.0003333333333333333
18,120,120,3,1,0.0003333333333333333
47,104,104,3,2,0.0003333333333333333
9,288,288,3,1,0.0003333333333333333
47,56,56,5,1,0.0003333333333333333
50,120,120,7,2,0.0003333333333333333
54,48,48,7,1,0.0003333333333333333
63,32,32,7,1,0.0003333333333333333
25,240,240,3,2,0.0003333333333333333
62,56,56,5,2,0.0003333333333333333
23,112,112,7,1,0.0003333333333333333
48,120,120,7,2,0.0003333333333333333
5,704,704,5,1,0.0003333333333333333
4,696,696,5,1,0.0003333333333333333
48,56,56,5,1,0.0003333333333333333
50,112,112,5,2,0.0003333333333333333
51,48,48,3,1,0.0003333333333333333
60,40,40,5,1,0.0003333333333333333
54,48,48,7,1,0.0003333333333333333
60,64,64,5,2,0.0003333333333333333
24,80,80,3,1,0.0003333333333333333
13,472,472,5,2,0.0003333333333333333
40,56,56,3,1,0.0003333333333333333
45,56,56,3,1,0.0003333333333333333
19,312,312,3,2,0.0003333333333333333
16,168,168,5,1,0.0003333333333333333
10,304,304,5,1,0.0003333333333333333
58,64,64,5,2,0.0003333333333333333
57,80,80,5,2,0.0003333333333333333
5,448,448,7,1,0.0003333333333333333
32,184,184,5,2,0.0003333333333333333
20,104,104,3,1,0.0003333333333333333
41,64,64,5,1,0.0003333333333333333
38,64,64,5,1,0.0003333333333333333
5,624,624,5,1,0.0003333333333333333
40,56,56,7,1,0.0003333333333333333
47,96,96,3,2,0.0003333333333333333
39,128,128,3,2,0.0003333333333333333
32,72,72,3,1,0.0003333333333333333
35,80,80,7,1,0.0003333333333333333
48,48,48,5,1,0.0003333333333333333
52,80,80,3,2,0.0003333333333333333
38,64,64,7,1,0.0003333333333333333
39,64,64,5,1,0.0003333333333333333
43,104,104,3,2,0.0003333333333333333
6,688,688,5,1,0.0003333333333333333
31,80,80,5,1,0.0003333333333333333
6,368,368,7,1,0.0003333333333333333
23,104,104,5,1,0.0003333333333333333
6,440,440,3,1,0.0003333333333333333
24,240,240,7,2,0.0003333333333333333
60,40,40,7,1,0.0003333333333333333
16,616,616,7,2,0.0003333333333333333
42,136,136,5,2,0.0003333333333333333
18,144,144,5,1,0.0003333333333333333
29,176,176,5,2,0.0003333333333333333
31,88,88,7,1,0.0003333333333333333
25,104,104,7,1,0.0003333333333333333
24,112,112,7,1,0.0003333333333333333
53,80,80,5,2,0.0003333333333333333
41,144,144,3,2,0.0003333333333333333
48,104,104,5,2,0.0003333333333333333
21,264,264,3,2,0.0003333333333333333
58,40,40,5,1,0.0003333333333333333
60,56,56,3,2,0.0003333333333333333
27,88,88,5,1,0.0003333333333333333
12,480,480,5,2,0.0003333333333333333
29,72,72,3,1,0.0003333333333333333
10,608,608,5,2,0.0003333333333333333
48,48,48,5,1,0.0003333333333333333
21,344,344,7,2,0.0003333333333333333
39,128,128,5,2,0.0003333333333333333
36,160,160,3,2,0.0003333333333333333
52,48,48,3,1,0.0003333333333333333
26,272,272,5,2,0.0003333333333333333
41,176,176,7,2,0.0003333333333333333
36,168,168,3,2,0.0003333333333333333
6,432,432,3,1,0.0003333333333333333
41,72,72,3,1,0.0003333333333333333
20,104,104,3,1,0.0003333333333333333
10,264,264,5,1,0.0003333333333333333
32,88,88,7,1,0.0003333333333333333
24,224,224,3,2,0.0003333333333333333
6,384,384,3,1,0.0003333333333333333
15,168,168,7,1,0.0003333333333333333
48,56,56,5,1,0.0003333333333333333
7,680,680,5,2,0.0003333333333333333
52,104,104,5,2,0.0003333333333333333
38,72,72,7,1,0.0003333333333333333
12,360,360,3,2,0.0003333333333333333
11,216,216,7,1,0.0003333333333333333
58,72,72,5,2,0.0003333333333333333
8,400,400,3,1,0.0003333333333333333
17,160,160,7,1,0.0003333333333333333
35,144,144,3,2,0.0003333333333333333
18,152,152,5,1,0.0003333333333333333
34,160,160,5,2,0.0003333333333333333
46,56,56,3,1,0.0003333333333333333
57,40,40,7,1,0.0003333333333333333
59,56,56,3,2,0.0003333333333333333
32,80,80,5,1,0.0003333333333333333
27,232,232,3,2,0.0003333333333333333
26,256,256,5,2,0.0003333333333333333
5,616,616,5,1,0.0003333333333333333
38,112,112,3,2,0.0003333333333333333
56,40,40,7,1,0.0003333333333333333
51,80,80,3,2,0.0003333333333333333
33,72,72,3,1,0.0003333333333333333
45,56,56,3,1,0.0003333333333333333
43,120,120,3,2,0.0003333333333333333
24,232,232,7,2,0.0003333333333333333
52,48,48,5,1,0.0003333333333333333
5,432,432,3,1,0.0003333333333333333
35,80,80,7,1,0.0003333333333333333
5,456,456,7,1,0.0003333333333333333
34,168,168,3,2,0.0003333333333333333
16,144,144,3,1,0.0003333333333333333
41,64,64,7,1,0.0003333333333333333
43,56,56,7,1,0.0003333333333333333
14,696,696,5,2,0.0003333333333333333
16,544,544,7,2,0.0003333333333333333
11,224,224,3,1,0.0003333333333333333
49,48,48,5,1,0.0003333333333333333
60,72,72,5,2,0.0003333333333333333
6,480,480,3,1,0.0003333333333333333
24,112,112,7,1,0.0003333333333333333
44,56,56,5,1,0.0003333333333333333
8,696,696,5,2,0.0003333333333333333
